92017;730;763;56;1.292;1012;0;36;3750;9.2;1.28;2.4 
93046;677;730;56;1.269;1011;0;36;3740;9.2;1.28;2.6 
94081;1374;677;56;1.269;1013;0;35.9;3740;9.2;1.28;2.8 
95118;794;1374;56;1.269;1011;0;36;3750;9.2;1.28;2.6 
95802;754;794;55;1.269;1011;0;36;3740;9.2;1.2;2.6 
97860;2060;754;52;1.258;1010;0;36;3760;9.2;1.28;2.6 
98546;745;2060;52;1.258;1010;0;36;3750;9.2;1.28;2.6 
100279;1507;745;50;1.258;1010;0;36;3760;9.2;1.2;2.6 
100947;666;1507;60;1.258;1009;0;36;3750;9.2;1.12;2.6 
102318;1256;666;58;1.258;1008;0;36;3750;9.2;1.24;2.6 
102660;656;1256;61;1.258;1008;0;36;3740;9.2;1.2;2.6 
103345;690;656;64;1.258;1009;0;36;3750;9.2;1.24;2.6 
104029;717;690;64;1.248;1008;0;36;3750;9.2;1.24;2.6 
105065;716;717;68;1.226;1008;0;36;3750;9.2;1.2;2.6 
106782;1910;716;63;1.298;1009;0;36;3760;9.2;1.32;2.4 
107829;1268;1910;61;1.298;1008;0;36.1;3760;9.2;1.24;2.6 
108513;658;1268;61;1.308;1007;0;36.1;3750;9.2;1.08;2.6 
109546;617;658;62;1.296;1008;0;36;3760;9.2;1.28;2.6 
109888;604;617;62;1.296;1008;0;36;3760;9.2;1.12;2.4 
110914;1144;604;62;1.283;1008;0;36.1;3740;9.2;1.04;1.84 
113316;2378;1144;56;1.283;1009;0;36;3760;8.8;-0.08;2.4 
114690;1159;2378;55;1.283;1007;0;36;3750;9.2;-1.12;2 
115035;576;1159;57;1.283;1008;0;36;3740;8.6;-0.84;1.64 
115718;586;576;58;1.283;1010;0;36.1;3730;9.6;0.84;1.28 
117104;1082;586;57;1.269;1007;0;36;3760;9.2;-1;2.4 
117429;535;1082;61;1.269;1008;0;36;3740;9.4;-0.6;2.4 
117775;533;535;62;1.269;1009;0;36.1;3740;9.2;-0.68;2.6 
118460;537;533;65;1.256;1008;0;36.1;3740;9.4;-0.76;2.4 
120862;2586;537;59;1.244;1008;0;36;3750;9.6;-0.24;1.56 
121550;511;2586;61;1.244;1008;0;36;3750;9.6;-0.48;1.6 
