113957;640;635;54;1.281;1182;0;33.3;3770;9.4;-1.48;2 
115327;1630;640;52;1.281;1180;0;33.3;3760;9.2;-1.4;1.96 
116355;956;1630;51;1.344;1180;0;33.3;3760;9.4;-1.48;2.2 
117385;951;956;51;1.344;1179;0;33.3;3770;9.4;-1.48;2 
118073;872;951;55;1.327;1179;0;33.3;3750;9.4;-1.52;2.2 
118760;762;872;56;1.316;1181;0;33.3;3770;9.4;-1.44;2.4 
119790;817;762;56;1.307;1179;0;33.3;3770;9.4;-1.48;2.2 
121509;1951;817;53;1.295;1178;0;33.4;3760;9.4;-1.52;2.2 
122535;935;1951;52;1.35;1176;0;33.4;3760;9.4;-1.4;2.2 
123560;904;935;52;1.35;1175;0;33.4;3750;9.4;-1.56;2.2 
126309;2556;904;50;1.334;1171;0;33.5;3760;9.2;-1.48;2 
126997;788;2556;50;1.334;1171;0;33.4;3760;9.4;-1.52;2.2 
128711;1583;788;52;1.334;1171;0;33.5;3750;9.4;-1.44;2 
129742;1050;1583;51;1.343;1170;0;33.5;3760;9.4;-1.44;2.2 
130771;974;1050;51;1.33;1171;0;33.5;3760;9.4;-1.48;2.2 
132487;1985;974;51;1.33;1169;0;33.5;3760;9.4;-1.44;2.2 
133518;1029;1985;53;1.33;1168;0;33.5;3770;9.4;-1.44;2 
134546;1010;1029;52;1.33;1168;0;33.5;3770;9.4;-1.44;2 
135575;968;1010;52;1.3;1168;0;33.5;3750;9.4;-1.52;2.2 
136260;858;968;51;1.3;1166;0;33.5;3760;9.6;-1;2.4 
137289;901;858;51;1.28;1167;0;33.5;3750;9.6;-0.4;2.2 
138318;934;901;52;1.268;1165;0;33.5;3760;9.4;-0.96;2.4 
140032;1711;934;50;1.268;1165;0;33.5;3760;9.4;-0.92;2.4 
141062;1001;1711;50;1.268;1163;0;33.6;3780;9.4;-0.88;2.2 
142092;901;1001;50;1.26;1162;0;33.6;3760;9.4;-0.92;2.4 
142776;835;901;50;1.251;1162;0;33.6;3770;9.4;-0.88;2.4 
143461;875;835;50;1.251;1163;0;33.6;3760;9.4;-0.92;2.4 
144490;987;875;52;1.241;1162;0;33.6;3760;9.4;-0.88;2.4 
145520;911;987;52;1.235;1161;0;33.7;3750;9.4;-0.96;2.4 
146210;776;911;53;1.227;1161;0;33.6;3760;9.4;-1.12;2.2 
147587;1345;776;56;1.225;1161;0;33.7;3760;9.4;-1.16;2.4 
149308;1763;1345;53;1.225;1158;0;33.6;3760;9.4;-1;2.2 
150338;880;1763;55;1.229;1159;0;33.6;3760;9.4;-1.12;2.4 
152742;2422;880;52;1.229;1157;0;33.7;3770;9.4;-1.04;2.2 
153426;947;2422;52;1.229;1157;0;33.7;3750;9.4;-0.92;2.4 
154455;934;947;54;1.295;1156;0;33.7;3750;9.4;-1.08;2.2 
155484;858;934;55;1.281;1154;0;33.7;3750;9.4;-1.04;2.4 
156859;1607;858;53;1.272;1155;0;33.7;3750;9.4;-1;2.2 
158574;1708;1607;51;1.272;1154;0;33.8;3760;9.4;-1.16;2.4 
159603;759;1708;52;1.261;1153;0;33.7;3760;9.4;-1.08;2.4 
160289;720;759;52;1.261;1153;0;33.7;3760;9.4;-1.04;2.2 
165440;5399;720;43;1.251;1152;0;33.8;3750;9.6;-1.16;2.4 
166468;859;5399;45;1.251;1151;0;33.8;3770;9.4;-1.2;2.4 
167840;1582;859;44;1.251;1148;0;33.8;3760;9.6;-1.08;2.2 
169844;1836;1582;42;1.246;1147;0;33.9;3750;9.4;-1.12;2.4 
170872;794;1836;42;1.3;1147;0;33.9;3760;9.4;-1;2.4 
171829;776;794;43;1.286;1148;0;33.9;3760;9.4;-1.04;2.4 
173901;844;1776;41;1.286;1146;0;33.9;3760;9.4;-1;2.4 
173901;1776;776;41;1.286;1146;0;33.9;3760;9.4;-1;2.4 
175931;1871;844;40;1.286;1144;0;33.9;3750;9.4;-1;2.4 
176775;895;1871;41;1.286;1144;0;33.9;3760;9.4;-1.24;2.4 
177907;747;895;42;1.281;1144;0;33.9;3750;9.4;-1.04;2.4 
179889;2578;747;40;1.281;1143;0;33.9;3740;9.4;-1.08;2 
180959;888;2578;42;1.39;1142;0;33.9;3760;9.4;-1.24;2.4 
181919;753;888;42;1.379;1142;0;34;3760;9.6;-1.28;2.2 
184916;798;2459;40;1.379;1143;0;34;3770;9.2;-1.32;2.2 
184916;2459;753;40;1.379;1143;0;34;3770;9.2;-1.32;2.2 
185936;936;798;41;1.369;1143;0;34;3750;9.4;-1.64;1.92 
187929;1645;936;41;1.369;1142;0;34;3760;9.4;-1.48;2 
188934;880;1645;41;1.369;1141;0;34.1;3750;9.4;-1.44;2.2 
189941;815;924;41;1.353;1143;0;34.1;3760;9.4;-1.52;2.2 
189941;924;880;41;1.353;1143;0;34.1;3760;9.4;-1.52;2.2 
191933;1775;815;46;1.342;1141;0;34;3750;9.4;-1.4;2 
192937;910;1775;48;1.342;1141;0;34.1;3760;9.4;-1.48;2 
193931;852;910;50;1.328;1141;0;34.1;3750;9.4;-1.44;2 
194937;916;852;49;1.316;1139;0;34.1;3750;9.4;-1.52;2.2 
195904;896;916;49;1.301;1139;0;34.1;3770;9.4;-1.52;2 
197935;2346;896;48;1.301;1139;0;34.1;3750;9.4;-1.36;2.4 
198926;714;2346;48;1.367;1139;0;34.1;3750;9.4;-1.24;2 
199930;665;659;51;1.353;1139;0;34.2;3760;9.2;-1.08;2 
199930;659;714;51;1.353;1139;0;34.2;3760;9.2;-1.08;2 
200934;736;665;51;1.324;1138;0;34.2;3760;9.4;-1.04;2.2 
201942;914;736;55;1.32;1138;0;34.2;3750;9.4;-1.08;2.2 
202917;957;914;55;1.306;1137;0;34.1;3760;9.4;-1.16;2.4 
203942;949;957;55;1.292;1137;0;34.2;3760;9.4;-1.08;2.4 
204920;890;949;59;1.28;1136;0;34.2;3770;9.4;-1.04;2.4 
206923;866;1626;57;1.28;1136;0;34.2;3770;9.4;-1.24;2.4 
206923;1626;890;57;1.28;1136;0;34.2;3770;9.4;-1.24;2.4 
207921;792;866;59;1.271;1136;0;34.2;3760;9.4;-1.2;2.2 
208945;905;792;59;1.265;1135;0;34.2;3760;9.4;-1.16;2.2 
209893;949;905;59;1.254;1134;0;34.2;3760;9.4;-1.08;2.2 
210761;985;949;59;1.243;1134;0;34.2;3750;9.4;-1.2;2.4 
211972;907;985;61;1.235;1134;0;34.2;3760;9.4;-1.24;2.4 
212921;937;907;61;1.225;1135;0;34.2;3750;9.4;-1.08;2.4 
213944;990;937;61;1.217;1134;0;34.2;3760;9.4;-1.24;2.2 
214895;745;869;61;1.213;1133;0;34.3;3750;9.6;-1.24;2.4 
214895;869;990;61;1.213;1133;0;34.3;3750;9.6;-1.24;2.4 
217939;2614;745;61;1.325;1131;0;34.3;3750;9.4;-1.24;2.2 
218927;782;2614;60;1.426;1130;0;34.3;3760;9.4;-1.16;2.4 
219943;844;753;59;1.407;1130;0;34.3;3750;9.6;-1.04;2.2 
219943;753;782;59;1.407;1130;0;34.3;3750;9.6;-1.04;2.2 
220922;896;844;59;1.392;1130;0;34.3;3770;9.4;-1.12;2.2 
221915;926;896;59;1.359;1131;0;34.3;3750;9.4;-1.2;2.4 
222934;829;926;59;1.347;1130;0;34.3;3760;9.4;-1.16;2.4 
223917;798;829;60;1.331;1130;0;34.3;3760;9.4;-1.04;2.2 
225893;1859;798;57;1.381;1128;0;34.3;3770;9.4;-1.16;2.4 
226839;765;940;59;1.381;1128;0;34.4;3760;9.4;-1.12;2.2 
226839;940;1859;59;1.381;1128;0;34.4;3760;9.4;-1.12;2.2 
229953;2381;765;55;1.374;1126;0;34.3;3750;9.4;-1.12;2.2 
230926;793;2381;55;1.374;1126;0;34.4;3740;9.4;-1.04;2.4 
231915;1705;793;53;1.374;1126;0;34.4;3760;9.2;-1.2;2.4 
232922;863;1705;54;1.374;1127;0;34.4;3760;9.4;-0.92;2.6 
233940;761;863;54;1.362;1127;0;34.4;3750;9.4;-1;2.4 
234936;814;761;54;1.347;1127;0;34.4;3740;9.4;-1.04;2.6 
235930;1698;814;53;1.347;1127;0;34.5;3770;9.4;-1.04;2.4 
236938;747;1698;53;1.347;1127;0;34.4;3750;9.4;-1.12;2.4 
237942;811;747;53;1.334;1127;0;34.4;3750;9.4;-1;2.4 
238928;852;811;57;1.32;1125;0;34.4;3750;9.4;-1.08;2.4 
239940;772;852;57;1.309;1125;0;34.4;3760;9.4;-1;2.6 
241871;2273;772;53;1.309;1125;0;34.5;3750;9.4;-1;2.4 
242972;871;2273;53;1.374;1124;0;34.4;3750;9.4;-0.96;2.8 
243917;1485;871;52;1.374;1126;0;34.4;3760;9.4;-1.2;2.4 
244944;1293;1485;51;1.374;1124;0;34.5;3770;9.4;-1.04;2.6 
247921;2383;1293;48;1.363;1124;0;34.5;3760;9.4;-1.04;2.6 
248922;1402;2383;47;1.38;1124;0;34.5;3750;9.4;-0.92;2.6 
249939;656;1402;50;1.38;1124;0;34.6;3760;9.4;-0.96;2.6 
250891;643;656;50;1.362;1123;0;34.6;3750;9.4;-1.04;2.4 
251967;1417;643;48;1.362;1122;0;34.5;3760;9.4;-0.96;2.4 
252924;704;761;52;1.362;1122;0;34.5;3750;9.4;-1.04;2.4 
252924;761;1417;52;1.362;1122;0;34.5;3750;9.4;-1.04;2.4 
255941;2880;704;49;1.348;1121;0;34.5;3760;9.4;-0.92;2.4 
256922;835;2880;49;1.453;1121;0;34.6;3750;9.4;-0.92;2.6 
257920;838;835;49;1.43;1121;0;34.6;3760;9.4;-1.04;2.6 
259926;2451;838;46;1.43;1119;0;34.6;3760;9.4;-0.96;2.4 
260951;888;2451;48;1.43;1118;0;34.6;3760;9.4;-0.92;2.4 
262662;1649;888;46;1.43;1117;0;34.6;3770;9.4;-0.92;2.6 
264377;1695;1649;44;1.43;1118;0;34.6;3740;9.4;-0.96;2.4 
265063;887;1695;44;1.41;1117;0;34.6;3740;9.2;-0.96;2.2 
265750;762;887;44;1.41;1116;0;34.6;3760;9.2;-0.92;2.2 
268493;2512;762;44;1.398;1116;0;34.7;3770;9.4;-1.16;2.2 
269178;781;2512;44;1.398;1116;0;34.7;3750;9.4;-1.04;2.4 
270893;1672;781;44;1.398;1115;0;34.7;3760;9.4;-1.04;2.2 
271922;889;1672;44;1.398;1115;0;34.7;3760;9.4;-1.04;2.4 
274325;2553;889;44;1.398;1115;0;34.7;3750;9.4;-0.92;2.4 
275010;883;2553;45;1.398;1115;0;34.7;3760;9.4;-1;2.4 
276728;1550;883;44;1.398;1113;0;34.7;3750;9.4;-1.04;2.2 
278446;1719;1550;42;1.398;1114;0;34.7;3760;9.4;-1;2.6 
279135;764;1719;43;1.383;1113;0;34.7;3760;9.4;-1.16;2.4 
279824;712;764;43;1.383;1113;0;34.7;3740;9.4;-1;2.6 
281537;1649;712;42;1.368;1112;0;34.7;3750;9.4;-0.96;2.4 
282566;916;1649;45;1.415;1113;0;34.7;3760;9.4;-1.04;2.2 
283252;823;916;45;1.415;1113;0;34.7;3740;9.4;-1.08;2.4 
285312;1706;823;43;1.4;1113;0;34.7;3750;9.4;-0.88;2.4 
285998;947;1706;46;1.4;1112;0;34.8;3740;9.4;-0.96;2.4 
287029;822;947;46;1.388;1113;0;34.8;3760;9.4;-1.04;2.6 
289435;2560;822;44;1.388;1112;0;34.8;3760;9.4;-0.92;2.4 
290460;910;2560;46;1.388;1110;0;34.8;3740;9.4;-0.96;2.4 
292860;2569;910;43;1.388;1110;0;34.8;3760;9.4;-0.96;2.4 
293543;898;2569;43;1.388;1111;0;34.8;3770;9.2;-0.96;2 
294570;820;898;45;1.388;1111;0;34.8;3750;9.4;-1;2.4 
295601;865;820;45;1.357;1110;0;34.8;3770;9.4;-1.04;2.4 
296285;900;865;47;1.357;1110;0;34.8;3750;9.4;-0.96;2.4 
297313;796;900;47;1.331;1110;0;34.8;3750;9.2;-1.04;2.4 
299372;2304;796;47;1.331;1109;0;34.9;3770;9.4;-1.04;2.4 
301088;1536;2304;46;1.339;1110;0;34.9;3750;9.4;-1.08;2.6 
301774;798;1536;47;1.339;1110;0;34.8;3760;9.4;-1;2.6 
302801;935;798;49;1.331;1113;0;34.9;3770;9.6;-1.72;1.96 
303484;819;935;49;1.331;1113;0;34.9;3740;9.4;-1.6;1.84 
304198;784;819;49;1.321;1113;0;34.9;3740;9.4;-1.68;2 
